FD_call,FD_response,Parameter,Value,Probability
313,312,INTER_ARRIVAL_MIN,3899.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3915.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3917.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3919.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3920.0,0.0009438414346389807
313,312,INTER_ARRIVAL_MIN,3926.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3928.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3932.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3945.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3950.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3953.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3978.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3986.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3987.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3998.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,3999.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4034.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4046.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4052.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4071.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4078.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4089.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4095.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4109.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4118.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4127.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4132.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4147.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4152.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4181.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4189.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4194.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4202.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4208.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4214.0,0.0009438414346389807
313,312,INTER_ARRIVAL_MIN,4220.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4249.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4266.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4269.0,0.0009438414346389807
313,312,INTER_ARRIVAL_MIN,4270.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4273.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4287.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4289.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4296.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4306.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4311.0,0.0009438414346389807
313,312,INTER_ARRIVAL_MIN,4312.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4324.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4329.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4369.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4381.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4390.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4402.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4421.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4426.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4439.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4447.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4455.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4459.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4473.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4475.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4488.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4490.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4507.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4538.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4549.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4557.0,0.0009438414346389807
313,312,INTER_ARRIVAL_MIN,4568.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4606.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4612.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4763.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4769.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4783.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4810.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4812.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4822.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4863.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4887.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4951.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,4998.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5003.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5054.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5082.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5113.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5124.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5145.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5159.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5160.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5174.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5185.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5237.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5252.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5262.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5264.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5277.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5280.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5295.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5304.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5322.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5326.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5331.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5342.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5344.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5353.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5380.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5388.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5409.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5469.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5471.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5513.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5535.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5552.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5596.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5613.0,0.0009438414346389807
313,312,INTER_ARRIVAL_MIN,5643.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5662.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5665.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5727.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5746.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5783.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5816.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5834.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5844.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5884.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,5903.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6037.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6066.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6074.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6175.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6198.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6206.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6230.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6350.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6399.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6437.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6446.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6464.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6515.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6541.0,0.0009438414346389807
313,312,INTER_ARRIVAL_MIN,6594.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6656.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6663.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6763.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6816.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6907.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,6984.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7001.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7029.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7040.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7072.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7107.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7145.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7216.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7235.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7281.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7298.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7308.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7396.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7450.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7529.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7637.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,7789.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,8256.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,8397.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,8777.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,9065.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,9225.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,9534.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,10016.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,10622.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,11004.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,11263.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,11409.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,11745.0,0.00047192071731949034
313,312,INTER_ARRIVAL_MIN,13490.0,0.00047192071731949034
313,313,RESPONSE_TIME_MIN,0.02,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.2,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.23,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.33,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.35,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.37,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,0.4,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.43,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.47,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.5,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.52,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.53,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.57,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.6,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.63,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,0.65,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,0.68,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.73,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.77,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,0.82,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,0.85,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,0.87,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.9,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,0.93,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,0.95,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,0.97,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,0.98,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.0,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.02,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,1.05,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,1.07,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,1.12,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.13,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,1.15,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.17,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.18,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,1.2,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,1.22,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,1.28,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.3,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,1.32,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,1.33,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.35,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.4,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.42,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,1.43,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.45,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,1.47,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.48,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.5,0.00039872408293460925
313,313,RESPONSE_TIME_MIN,1.52,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,1.53,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,1.55,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,1.57,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.58,0.0003189792663476874
313,313,RESPONSE_TIME_MIN,1.6,0.0003189792663476874
313,313,RESPONSE_TIME_MIN,1.62,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,1.63,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,1.65,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.67,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.68,0.00039872408293460925
313,313,RESPONSE_TIME_MIN,1.7,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.72,7.974481658692185e-05
313,313,RESPONSE_TIME_MIN,1.73,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,1.75,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.77,0.0003189792663476874
313,313,RESPONSE_TIME_MIN,1.78,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.8,0.0003189792663476874
313,313,RESPONSE_TIME_MIN,1.82,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.83,0.0005582137161084529
313,313,RESPONSE_TIME_MIN,1.85,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,1.87,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,1.88,0.0004784688995215311
313,313,RESPONSE_TIME_MIN,1.9,0.0001594896331738437
313,313,RESPONSE_TIME_MIN,1.92,0.00023923444976076556
313,313,RESPONSE_TIME_MIN,1.93,0.0003189792663476874
313,313,RESPONSE_TIME_MIN,1.95,0.0004784688995215311
313,313,RESPONSE_TIME_MIN,1.97,0.0003189792663476874
313,313,RESPONSE_TIME_MIN,1.98,0.00039872408293460925
313,313,RESPONSE_TIME_MIN,2.0,0.0003189792663476874
313,313,RESPONSE_TIME_MIN,2.02,0.00039872408293460925
313,313,RESPONSE_TIME_MIN,2.03,0.00039872408293460925
313,313,RESPONSE_TIME_MIN,2.05,0.0006379585326953748
313,313,RESPONSE_TIME_MIN,2.07,0.00039872408293460925
313,313,RESPONSE_TIME_MIN,2.08,0.0005582137161084529
313,313,RESPONSE_TIME_MIN,2.1,0.0007974481658692185
313,313,RESPONSE_TIME_MIN,2.12,0.0006379585326953748
313,313,RESPONSE_TIME_MIN,2.13,0.0004784688995215311
313,313,RESPONSE_TIME_MIN,2.15,0.0004784688995215311
313,313,RESPONSE_TIME_MIN,2.17,0.0004784688995215311
313,313,RESPONSE_TIME_MIN,2.18,0.0004784688995215311
313,313,RESPONSE_TIME_MIN,2.2,0.0004784688995215311
313,313,RESPONSE_TIME_MIN,2.22,0.0008771929824561404
313,313,RESPONSE_TIME_MIN,2.23,0.0009569377990430622
313,313,RESPONSE_TIME_MIN,2.25,0.0006379585326953748
313,313,RESPONSE_TIME_MIN,2.27,0.0009569377990430622
313,313,RESPONSE_TIME_MIN,2.28,0.0005582137161084529
313,313,RESPONSE_TIME_MIN,2.3,0.0005582137161084529
313,313,RESPONSE_TIME_MIN,2.32,0.0004784688995215311
313,313,RESPONSE_TIME_MIN,2.33,0.0006379585326953748
313,313,RESPONSE_TIME_MIN,2.35,0.0008771929824561404
313,313,RESPONSE_TIME_MIN,2.37,0.0007177033492822966
313,313,RESPONSE_TIME_MIN,2.38,0.0007974481658692185
313,313,RESPONSE_TIME_MIN,2.4,0.0005582137161084529
313,313,RESPONSE_TIME_MIN,2.42,0.0007974481658692185
313,313,RESPONSE_TIME_MIN,2.43,0.0005582137161084529
313,313,RESPONSE_TIME_MIN,2.45,0.0015151515151515152
313,313,RESPONSE_TIME_MIN,2.47,0.001036682615629984
313,313,RESPONSE_TIME_MIN,2.48,0.0012759170653907496
313,313,RESPONSE_TIME_MIN,2.5,0.0006379585326953748
313,313,RESPONSE_TIME_MIN,2.52,0.0016746411483253589
313,313,RESPONSE_TIME_MIN,2.53,0.001036682615629984
313,313,RESPONSE_TIME_MIN,2.55,0.001036682615629984
313,313,RESPONSE_TIME_MIN,2.57,0.0009569377990430622
313,313,RESPONSE_TIME_MIN,2.58,0.0024720893141945773
313,313,RESPONSE_TIME_MIN,2.6,0.001594896331738437
313,313,RESPONSE_TIME_MIN,2.62,0.0012759170653907496
313,313,RESPONSE_TIME_MIN,2.63,0.001036682615629984
313,313,RESPONSE_TIME_MIN,2.65,0.0009569377990430622
313,313,RESPONSE_TIME_MIN,2.67,0.0017543859649122807
313,313,RESPONSE_TIME_MIN,2.68,0.002073365231259968
313,313,RESPONSE_TIME_MIN,2.7,0.0018341307814992026
313,313,RESPONSE_TIME_MIN,2.72,0.0015151515151515152
313,313,RESPONSE_TIME_MIN,2.73,0.0016746411483253589
313,313,RESPONSE_TIME_MIN,2.75,0.0022328548644338117
313,313,RESPONSE_TIME_MIN,2.77,0.0019138755980861245
313,313,RESPONSE_TIME_MIN,2.78,0.0023923444976076554
313,313,RESPONSE_TIME_MIN,2.8,0.0023923444976076554
313,313,RESPONSE_TIME_MIN,2.82,0.002631578947368421
313,313,RESPONSE_TIME_MIN,2.83,0.0018341307814992026
313,313,RESPONSE_TIME_MIN,2.85,0.0023125996810207335
313,313,RESPONSE_TIME_MIN,2.87,0.0016746411483253589
313,313,RESPONSE_TIME_MIN,2.88,0.0016746411483253589
313,313,RESPONSE_TIME_MIN,2.9,0.0027910685805422647
313,313,RESPONSE_TIME_MIN,2.92,0.0027910685805422647
313,313,RESPONSE_TIME_MIN,2.93,0.0023923444976076554
313,313,RESPONSE_TIME_MIN,2.95,0.003668261562998405
313,313,RESPONSE_TIME_MIN,2.97,0.003748006379585327
313,313,RESPONSE_TIME_MIN,2.98,0.0030303030303030303
313,313,RESPONSE_TIME_MIN,3.0,0.0027910685805422647
313,313,RESPONSE_TIME_MIN,3.02,0.003269537480063796
313,313,RESPONSE_TIME_MIN,3.03,0.0035885167464114833
313,313,RESPONSE_TIME_MIN,3.05,0.003189792663476874
313,313,RESPONSE_TIME_MIN,3.07,0.002631578947368421
313,313,RESPONSE_TIME_MIN,3.08,0.003987240829346092
313,313,RESPONSE_TIME_MIN,3.1,0.0043859649122807015
313,313,RESPONSE_TIME_MIN,3.12,0.005103668261562998
313,313,RESPONSE_TIME_MIN,3.13,0.00430622009569378
313,313,RESPONSE_TIME_MIN,3.15,0.0035087719298245615
313,313,RESPONSE_TIME_MIN,3.17,0.0035885167464114833
313,313,RESPONSE_TIME_MIN,3.18,0.0033492822966507177
313,313,RESPONSE_TIME_MIN,3.2,0.004704944178628389
313,313,RESPONSE_TIME_MIN,3.22,0.004864433811802233
313,313,RESPONSE_TIME_MIN,3.23,0.004864433811802233
313,313,RESPONSE_TIME_MIN,3.25,0.006060606060606061
313,313,RESPONSE_TIME_MIN,3.27,0.005103668261562998
313,313,RESPONSE_TIME_MIN,3.28,0.005103668261562998
313,313,RESPONSE_TIME_MIN,3.3,0.0035885167464114833
313,313,RESPONSE_TIME_MIN,3.32,0.0061403508771929825
313,313,RESPONSE_TIME_MIN,3.33,0.005741626794258373
313,313,RESPONSE_TIME_MIN,3.35,0.005661881977671451
313,313,RESPONSE_TIME_MIN,3.37,0.00518341307814992
313,313,RESPONSE_TIME_MIN,3.38,0.005821371610845295
313,313,RESPONSE_TIME_MIN,3.4,0.005502392344497608
313,313,RESPONSE_TIME_MIN,3.42,0.006539074960127592
313,313,RESPONSE_TIME_MIN,3.43,0.005502392344497608
313,313,RESPONSE_TIME_MIN,3.45,0.005741626794258373
313,313,RESPONSE_TIME_MIN,3.47,0.007177033492822967
313,313,RESPONSE_TIME_MIN,3.48,0.006618819776714514
313,313,RESPONSE_TIME_MIN,3.5,0.006858054226475279
313,313,RESPONSE_TIME_MIN,3.52,0.0066985645933014355
313,313,RESPONSE_TIME_MIN,3.53,0.0072567783094098885
313,313,RESPONSE_TIME_MIN,3.55,0.00781499202551834
313,313,RESPONSE_TIME_MIN,3.57,0.00645933014354067
313,313,RESPONSE_TIME_MIN,3.58,0.006858054226475279
313,313,RESPONSE_TIME_MIN,3.6,0.006379585326953748
313,313,RESPONSE_TIME_MIN,3.62,0.007017543859649123
313,313,RESPONSE_TIME_MIN,3.63,0.007177033492822967
313,313,RESPONSE_TIME_MIN,3.65,0.006778309409888357
313,313,RESPONSE_TIME_MIN,3.67,0.007097288676236045
313,313,RESPONSE_TIME_MIN,3.68,0.007097288676236045
313,313,RESPONSE_TIME_MIN,3.7,0.006618819776714514
313,313,RESPONSE_TIME_MIN,3.72,0.006778309409888357
313,313,RESPONSE_TIME_MIN,3.73,0.00821371610845295
313,313,RESPONSE_TIME_MIN,3.75,0.00733652312599681
313,313,RESPONSE_TIME_MIN,3.77,0.006618819776714514
313,313,RESPONSE_TIME_MIN,3.78,0.0061403508771929825
313,313,RESPONSE_TIME_MIN,3.8,0.006858054226475279
313,313,RESPONSE_TIME_MIN,3.82,0.006858054226475279
313,313,RESPONSE_TIME_MIN,3.83,0.008054226475279107
313,313,RESPONSE_TIME_MIN,3.85,0.007894736842105263
313,313,RESPONSE_TIME_MIN,3.87,0.007177033492822967
313,313,RESPONSE_TIME_MIN,3.88,0.00781499202551834
313,313,RESPONSE_TIME_MIN,3.9,0.00773524720893142
313,313,RESPONSE_TIME_MIN,3.92,0.00645933014354067
313,313,RESPONSE_TIME_MIN,3.93,0.00645933014354067
313,313,RESPONSE_TIME_MIN,3.95,0.008293460925039872
313,313,RESPONSE_TIME_MIN,3.97,0.007017543859649123
313,313,RESPONSE_TIME_MIN,3.98,0.007575757575757576
313,313,RESPONSE_TIME_MIN,4.0,0.006539074960127592
313,313,RESPONSE_TIME_MIN,4.02,0.00645933014354067
313,313,RESPONSE_TIME_MIN,4.03,0.007177033492822967
313,313,RESPONSE_TIME_MIN,4.05,0.007496012759170654
313,313,RESPONSE_TIME_MIN,4.07,0.00645933014354067
313,313,RESPONSE_TIME_MIN,4.08,0.00821371610845295
313,313,RESPONSE_TIME_MIN,4.1,0.0061403508771929825
313,313,RESPONSE_TIME_MIN,4.12,0.008293460925039872
313,313,RESPONSE_TIME_MIN,4.13,0.007017543859649123
313,313,RESPONSE_TIME_MIN,4.15,0.007017543859649123
313,313,RESPONSE_TIME_MIN,4.17,0.006937799043062201
313,313,RESPONSE_TIME_MIN,4.18,0.0066985645933014355
313,313,RESPONSE_TIME_MIN,4.2,0.0061403508771929825
313,313,RESPONSE_TIME_MIN,4.22,0.006937799043062201
313,313,RESPONSE_TIME_MIN,4.23,0.006379585326953748
313,313,RESPONSE_TIME_MIN,4.25,0.005821371610845295
313,313,RESPONSE_TIME_MIN,4.27,0.005901116427432217
313,313,RESPONSE_TIME_MIN,4.28,0.007097288676236045
313,313,RESPONSE_TIME_MIN,4.3,0.006060606060606061
313,313,RESPONSE_TIME_MIN,4.32,0.006060606060606061
313,313,RESPONSE_TIME_MIN,4.33,0.005821371610845295
313,313,RESPONSE_TIME_MIN,4.35,0.006937799043062201
313,313,RESPONSE_TIME_MIN,4.37,0.006539074960127592
313,313,RESPONSE_TIME_MIN,4.38,0.0061403508771929825
313,313,RESPONSE_TIME_MIN,4.4,0.007097288676236045
313,313,RESPONSE_TIME_MIN,4.42,0.0061403508771929825
313,313,RESPONSE_TIME_MIN,4.43,0.005980861244019139
313,313,RESPONSE_TIME_MIN,4.45,0.00518341307814992
313,313,RESPONSE_TIME_MIN,4.47,0.005502392344497608
313,313,RESPONSE_TIME_MIN,4.48,0.005661881977671451
313,313,RESPONSE_TIME_MIN,4.5,0.005103668261562998
313,313,RESPONSE_TIME_MIN,4.52,0.006937799043062201
313,313,RESPONSE_TIME_MIN,4.53,0.00518341307814992
313,313,RESPONSE_TIME_MIN,4.55,0.005582137161084529
313,313,RESPONSE_TIME_MIN,4.57,0.00518341307814992
313,313,RESPONSE_TIME_MIN,4.58,0.0049441786283891545
313,313,RESPONSE_TIME_MIN,4.6,0.004784688995215311
313,313,RESPONSE_TIME_MIN,4.62,0.005901116427432217
313,313,RESPONSE_TIME_MIN,4.63,0.004784688995215311
313,313,RESPONSE_TIME_MIN,4.65,0.004545454545454545
